Unnamed: 0,count,hate_speech,offensive_language,neither,class,tweet,cleaned_text
19143,3,0,3,0,1,RT @castabignet: Some people are handed a bar of gold and all they can do is bitch about how heavy it is.,rt people handed bar gold bitch heavy
19144,3,0,3,0,1,"RT @causeweregirls: Bae: ""Go talk to your hoes""

Me: http://t.co/kKk5pSBv9F",rt bae go talk hoe
19145,3,0,3,0,1,RT @ccancel14: Miserable bitches talk the most shit &#128514;&#9996;&#65039;,rt miserable bitch talk shit
19146,3,0,3,0,1,"RT @ccobb1573: &#8220;@imFindDory: Can't spell slut without u, bitch.&#8221;",rt cant spell slut without u bitch
19147,3,0,3,0,1,RT @cecetooshort_: wait.. why do niggas get to fw they exe's friend but when girls fw her exes friend she a hoe? lol,rt wait nigga get fw ex friend girl fw ex friend hoe lol
19148,3,0,1,2,2,"RT @cenopant: (she)s 
bro(was)ken
bec(a)use
s(side)he
beli(hoe)ved",rt shes browasken ssidehe belihoeved
19149,3,0,3,0,1,"RT @ceoo_97: &#8220;@POSlTlVEVlBE: a loyal girl truly does come with a smart mouth &amp; arguments,only a hoe will let you do as you please cause she&#8230;",rt loyal girl truly come smart mouth amp argumentsonly hoe let please cause
19150,3,0,1,2,2,"RT @ceut: BushCo used to publicly trash ex-officials who wrote books - Snow, O'Neill, etc. Bet we won't hear PBO trashing Gates... #morning&#8230;",rt bushco used publicly trash exofficials wrote book snow oneill etc bet wont hear pbo trashing gate
19151,3,0,2,1,1,RT @chanelisabeth: happy 17th birthday to my main hoe and partner in crime #bountyhunters4lyfe &#127881;&#128299; @Whitecholo23,rt happy th birthday main hoe partner crime
19152,3,0,3,0,1,RT @chanelpuke: i hate when people ask &#8220;who you tryna look good for?!&#8221; bitch myself bye,rt hate people ask tryna look good bitch bye
19153,3,0,3,0,1,"RT @chanelpuke: me: goodnight moon 

moon: goodnight lil bitch",rt goodnight moon moon goodnight lil bitch
19154,3,0,3,0,1,RT @chaniiyyaa: Wayne really treat nicki like that's his bitch &#128564;&#128525;&#128553;....,rt wayne really treat nicki like thats bitch
19155,3,0,1,2,2,RT @charcharkuhlman: First day of spring break: ate half a pan of brownies &amp; watched 6 episodes of Parks and Rec with @victoriakuhlman &amp; @E&#8230;,rt first day spring break ate half pan brownie amp watched episode park rec amp
19156,6,0,6,0,1,"RT @charlie_danger: Beautiful wall color &#128525; ""@_100d: I don't love these bitches and you shouldn't either &#128581; http://t.co/TfoTrkw25v""",rt beautiful wall color dont love bitch shouldnt either
19157,3,1,2,0,1,RT @charlieecai: Our taxi driver is fucking retarded.. He doesn't know how to get from grapevine to lewisville,rt taxi driver fucking retarded doesnt know get grapevine lewisville
19158,3,1,2,0,1,RT @chasemylovex: bitch u lame af.... get with the times and pop that ass RT @SincerelyTumblr: This makes me kinda sad http://t.co/tCUJpKoC&#8230;,rt bitch u lame af get time pop as rt make kinda sad
19159,3,0,3,0,1,"RT @chaserojo: ""boys are dumb! no faith in boys!!"" bitch shut up youre in high school acting like this is going to be the person you marry.&#8230;",rt boy dumb faith boy bitch shut youre high school acting like going person marry
19160,3,0,3,0,1,RT @chasingstaxx: If your girl is upset and crying..let her cry...she needs to learn how to stop being a pussy. Toughen up,rt girl upset cryinglet cryshe need learn stop pussy toughen
19161,3,0,3,0,1,"RT @chefpolio: ""I don't send nudes"" -- a bitch wit trash nudes",rt dont send nude bitch wit trash nude
19162,3,0,3,0,1,"RT @chels_phelps: Crafty bitches ""@CheatsOfLife: best way to cheat on a test http://t.co/vGneo1T1tG""",rt crafty bitch best way cheat test
19163,3,0,3,0,1,"RT @chelsearaine: Aw that's cute, your mom raised you to be a bitchy little cunt&#128536;",rt aw thats cute mom raised bitchy little cunt
19164,3,0,1,2,2,RT @chelseaxlaser: I really need to take my rose colored glasses off though. I gotta stop thinking everybody does shit with good intentions&#8230;,rt really need take rose colored glass though got ta stop thinking everybody shit good intention
19165,7,0,7,0,1,RT @chelseypaige42: Bitches be begging for love &amp; loyalty when they've never giving it to anyone. Karma bitch&#128520;,rt bitch begging love amp loyalty theyve never giving anyone karma bitch
19166,6,0,6,0,1,RT @chelseypaige42: I peep everything. And just know I'll slap a bitch with a smile on my face.,rt peep everything know ill slap bitch smile face
19167,3,0,3,0,1,RT @cheyycheyy8: Rivers is seriously a bitch. Don't throw your hands around like a 5 year old bc something didn't go right. Lol,rt river seriously bitch dont throw hand around like year old bc something didnt go right lol
19168,3,0,0,3,2,RT @chicagobulls: Coach K says players won't need motivation to get back on track following Paul George's injury; rather they'll play to ho&#8230;,rt coach k say player wont need motivation get back track following paul george injury rather theyll play ho
19169,3,0,0,3,2,RT @chicagotribune: Chicago will not refund $7.7 million made from red light tickets issued after yellow lights were shortened http://t.co/&#8230;,rt chicago refund million made red light ticket issued yellow light shortened
19170,3,0,3,0,1,RT @chiko600: You think she bad well my bitch meaner &#128076;&#128527;,rt think bad well bitch meaner
19171,6,0,6,0,1,"RT @chillRoppy: &#8220;@bvdgxl: &#8220;@TRILL_A_G: When bitches say ""darkskin niggas fuck the best"" this all I see......... http://t.co/2Z2jlzYJUM&#8221;

wo&#8230;",rt bitch say darkskin nigga fuck best see wo
19172,6,0,6,0,1,"RT @chillin662: Boosie said he got a bitch from the Sip. #THOTs are gonna have ""Boosie's bitch in da Sip"" in their bio now #BETHipHopAwards&#8230;",rt boosie said got bitch sip gon na boosies bitch da sip bio
19173,3,0,0,3,2,RT @chilltweetss: flappy bird is deep... hahaha http://t.co/EMuhmR3jzE,rt flappy bird deep hahaha
19174,3,0,0,3,2,RT @chilltweetss: when I make the paper ball into the trash can &#128168; http://t.co/Xnx2XEGACm,rt make paper ball trash
19175,3,0,3,0,1,RT @chillvitooo: &#8220;@__KillSwitch: Nigga damn &#128556;&#128563; https://t.co/m7gExESuag&#8221;LMFAO Dej Loaf got all these bitches getting TRYED&#128557;&#128557;&#128557;&#128557;&#128557;,rt nigga damn dej loaf got bitch getting tryed
19177,3,0,3,0,1,RT @chrisbegettinit: &#8220;@_100D: It's like zero bitches in nap that's gon stick by yo side if you fall off &#128175;&#8221;FORREAL THO THIS AIN NO LIE &#128175;,rt like zero bitch nap thats gon stick yo side fall forreal tho lie
19178,3,0,0,3,2,RT @chrisgeidner: The mandate still being in effect means the marriage ban in Nevada is unconstitutional. Trial court is yet to enter injun&#8230;,rt mandate still effect mean marriage ban nevada unconstitutional trial court yet enter injun
19179,3,0,3,0,1,RT @christeaa: Can't turn a hoe into a house wife babbyyy.,rt cant turn hoe house wife babbyyy
19180,3,0,0,3,2,RT @chughes717: @TyZebruh trash cans are always demanding new music from the gawd Tyga,rt trash can always demanding new music gawd tyga
19181,3,0,0,3,2,RT @churchofbasebal: And people say baseball is boring? #redskins,rt people say baseball boring
19182,9,0,9,0,1,RT @chvmpagne: Bitches that dress like this pussy taste like hot dog water and bad grades. http://t.co/wrfv9Ld6eo,rt bitch dress like pussy taste like hot dog water bad grade
19183,3,0,3,0,1,"RT @chvmpagne: I can't stand you ""I don't text first"" ass bitches.",rt cant stand dont text first as bitch
19184,3,1,2,0,1,"RT @chvmpagne: fat bitch: ""I'm thick"" http://t.co/LqXvllvzHJ",rt fat bitch im thick
19185,3,0,3,0,1,RT @chvrchs: my rapper name would be nigger,rt rapper name would nigger
19186,3,3,0,0,0,RT @cigarsNscotch: What's black and yellow and not going to win this year? WRONG! The answer is Tiger Woods.,rt whats black yellow going win year wrong answer tiger wood
19187,3,1,2,0,1,RT @cjduchesneau: nigger hair??? comin from this bitch who had a dread on the back of her@bair she forgot from century's ago,rt nigger hair comin bitch dread back forgot century ago
19188,3,0,3,0,1,RT @ckillaTRIPPY: Im a knock the pussy out like fight night,rt im knock pussy like fight night
19189,3,0,3,0,1,RT @cloudydino: Fuck with us and then we tweaking hoe,rt fuck u tweaking hoe
19190,3,0,2,1,1,RT @clurfogarty: All Babies are born hipsters because they come out of the hospital in beanies.,rt baby born hipster come hospital beany
19191,3,0,3,0,1,"RT @cocaLove_: All it takes is one female to change that nigga, but it takes 100 niggas to change that hoe http://t.co/u0FdWrv17y",rt take one female change nigga take nigga change hoe
19192,3,0,3,0,1,RT @cocaLove_: bitch be working and keep singing like she ain't never bust a move &#128539;,rt bitch working keep singing like aint never bust move
19193,3,0,3,0,1,RT @cocainebungy: Mckean Mckean lol hate half the people there lol weird ass hoes lol corny ass food ( I still kill that shit doe ),rt mckean mckean lol hate half people lol weird as hoe lol corny as food still kill shit doe
19194,3,0,2,1,1,RT @cockyblackguy: When a hoe get outta line featuring @SsippiHippie cat http://t.co/vHGexgIPAs,rt hoe get outta line featuring cat
19195,3,1,2,0,1,RT @cocoQTe: &#128514;&#128514;RT @supbishes: Lol RT @Joanna52011: &#128514;&#128557; RT @lettuceprey8: Just so u faggots know! http://t.co/bGhTSjipNe,rt rt lol rt rt u faggot know
19196,3,0,3,0,1,"RT @cokvne: Fuck twerking, bitch can you cook? &#128530;",rt fuck twerking bitch cook
19197,6,0,5,1,1,RT @coldcACE: @1MarKus_A he knows game. He's just gonna make it as small of a loss as possible.she was 1 of Don Juan hoes off jump http://t&#8230;,rt know game he gon na make small loss possibleshe juan hoe jump
19198,3,0,3,0,1,RT @colin_weis: Step up into the gauntlet bitch nuts. I could use something to wipe my ass with,rt step gauntlet bitch nut could use something wipe as
19199,3,0,3,0,1,"RT @collegefession: ""All you need in life is bottles, bitches, and life lessons."" - Sam Houston State",rt need life bottle bitch life lesson sam houston state
19200,3,0,3,0,1,"RT @collegefession: ""Guy tells me he doesn't eat pussy, and all of the sudden I don't suck dick anymore"" - Centeral Washington University",rt guy tell doesnt eat pussy sudden dont suck dick anymore centeral washington university
19201,3,0,3,0,1,"RT @collegefession: ""I rub orange peels on my dick before I go out cuz I don't want these bitches to catch a cold. #VitaminSemen"" - Prairie&#8230;",rt rub orange peel dick go cuz dont want bitch catch cold prairie
19202,6,0,0,6,2,"RT @collegefession: ""My first adult decision i made in college was to buy a guinea pig #NoRagrets #AlsoNoBeerMoney"" - University if Iowa",rt first adult decision made college buy guinea pig university iowa
19203,3,0,3,0,1,"RT @collegefession: ""The only thing that Collegefession has taught me is that in fact, these hoes ain't loyal"" - Stony Brook",rt thing collegefession taught fact hoe aint loyal stony brook
19204,3,0,3,0,1,"RT @collegefession: ""We're putting long hard dicks down our throats the least you could do is lick a little pussy #returnthefavor"" - Illino&#8230;",rt putting long hard dick throat least could lick little pussy illino
19205,3,2,1,0,0,RT @connorbagen: You know she's a dyke when she asks for men's golf clubs,rt know shes dyke asks men golf club
19206,3,0,3,0,1,RT @consciousfuck: lmao okay now let&#8217;s address pepsi pussy RT @Thotcho: Real niggas know http://t.co/ipedbpBjm5,rt lmao okay let address pepsi pussy rt real nigga know
19207,3,0,3,0,1,RT @consprcy_carrot: Blow shit up and get fatter. White trash love this holiday.,rt blow shit get fatter white trash love holiday
19208,3,0,3,0,1,RT @constantini_c: Who wants to be @ImFlyinJryan's 600 follower? Follow bitches! #cruze2014 #Pittsburgh,rt want follower follow bitch
19209,3,0,3,0,1,RT @coolgirl71899: bitch act like she never seen a face mask #bitchplease http://t.co/uQQ0K8H89l,rt bitch act like never seen face mask
19210,3,1,2,0,1,"RT @copperpeony: @LibsHateUs @1Dittlinger Sharpton went from being a big fat snitch to a skinny bitch. Either way, he's nothing but a carni&#8230;",rt sharpton went big fat snitch skinny bitch either way he nothing carni
19211,3,0,3,0,1,RT @corey_emanuel: &#128557;&#128557;&#128557;&#128557; RT @ivyleague1908: SHAT!!!!!! RT @DirtRoadDon: When Deltas smell they own pussy http://t.co/3LojKQM8ZG,rt rt shat rt delta smell pussy
19212,3,0,3,0,1,RT @corinne_sauer: You notice that im the real them other bitches is wack,rt notice im real bitch wack
19213,3,0,3,0,1,"RT @cosmeticJUNKiee: bitches be quick to say "" let me pull out my phone"" &#128514;&#128514;&#128514;",rt bitch quick say let pull phone
19214,3,0,3,0,1,"RT @cotydankh: ""are these hoes loyal?""

&#12288; N
&#12288;&#12288; O
&#12288;&#12288;&#12288; O
&#12288;&#12288;&#12288;&#12288; o
&#12288;&#12288;&#12288;&#12288;&#12288;o
&#12288;&#12288;&#12288;&#12288;&#12288; o
&#12288;&#12288;&#12288;&#12288;&#12288;o
&#12288;&#12288;&#12288;&#12288; &#12290;
&#12288;&#12288;&#12288; &#12290;
&#12288;&#12288;&#12288;.
&#12288;&#12288;&#12288;.
&#12288;&#12288;&#12288; .
&#12288;&#12288;&#12288;&#12288;.",rt hoe loyal n
19215,3,0,3,0,1,RT @cotydankh: don't make me pull out the pokeflute hoe http://t.co/yFN3PdMdy1,rt dont make pull pokeflute hoe
19216,3,0,3,0,1,RT @cpSqueak: each time I do it for ya I make that bad pussy behave,rt time ya make bad pussy behave
19217,3,0,0,3,2,"RT @cpabry: Curious George, the curious little monkey or deranged serial cat killer? The story the man with the yellow hat doesn't want you&#8230;",rt curious george curious little monkey deranged serial cat killer story man yellow hat doesnt want
19218,3,0,3,0,1,"RT @craigslistlove: 'Doctor' is available to examine your pussy, testicles and penis as painlessly as possible.",rt doctor available examine pussy testicle penis painlessly possible
19219,3,0,3,0,1,RT @craigslistlove: I want to eat as much pussy as I can before Lent. - m4w - 29,rt want eat much pussy lent mw
19220,3,0,3,0,1,RT @craigslistlove: some women just weren't blessed with a cotton candy pussy,rt woman werent blessed cotton candy pussy
19222,3,0,0,3,2,RT @crazygirlgab: Just eating animal crackers in sacrament! #17AndLovinIt,rt eating animal cracker sacrament
19223,6,0,6,0,1,RT @creativecarley: I'm such a bitch to you. Why do you stick around?,rt im bitch stick around
19224,3,0,0,3,2,RT @creepingsharia: Syrian Brought to US for &#8220;Democracy Training&#8221; Endorses&#160;Jihadis http://t.co/lfhCto8777,rt syrian brought u democracy training endorsesjihadis
19225,3,0,2,1,1,RT @crissstaaaaal: If unfollow me you're a little bitch cus you couldn't handle my tweets lol,rt unfollow youre little bitch cu couldnt handle tweet lol
19226,6,1,5,0,1,RT @crownkingz: Fuck these lancaster bitches they all the same,rt fuck lancaster bitch
19227,3,0,3,0,1,"RT @crystalcheyenne: @WhiteboiColeman thought you were sleeping, bitch &#191;",rt thought sleeping bitch
19228,3,0,3,0,1,RT @cthagod: All it takes is one bitch ass monkey or human to fuck up every bodies Peace and Serenity.,rt take one bitch as monkey human fuck every body peace serenity
19229,3,0,3,0,1,RT @cthagod: Congress really is acting like a bunch of bitter bitches.You can't continue to refight an election you lost.Obama is President&#8230;,rt congress really acting like bunch bitter bitchesyou cant continue refight election lostobama president
19230,3,0,0,3,2,RT @cthagod: Lance Stephenson trash talk didn't affect anybody but Lance Stephenson,rt lance stephenson trash talk didnt affect anybody lance stephenson
19231,6,0,6,0,1,"RT @cthagod: You know my motto ""It Ain't Tricking If She's Worth It"" but fuck first, trick later depending on the potency of the pussy.",rt know motto aint tricking shes worth fuck first trick later depending potency pussy
19232,3,0,2,1,1,"RT @cuposyrup: What females do on twitter:

1. Brag bout loyalty 
2. Call other females hoes
3. Song lyrics
4. Complain bout cramps
5. Twee&#8230;",rt female twitter brag bout loyalty call female hoe song lyric complain bout cramp twee
19233,3,0,3,0,1,RT @curlyhairkilla: You gotta be a really weak bitch to let somebody's tweets offend you ...especially if you never met the person,rt got ta really weak bitch let somebody tweet offend especially never met person
19234,4,0,0,4,2,RT @cwissi: beanies for life &#9697;&#776;&#8413; http://t.co/iywPwmPGTu,rt beany life
19235,3,0,3,0,1,"RT @cyb3rvibes: &#8220;@SejlaSmajlovic: Funniest one lmfaoooo https://t.co/1WT6BBlIdp&#8221; ""swag bitch""",rt funniest one lmfaoooo swag bitch
19236,6,0,6,0,1,RT @cyberbullouing: i fought 2 little bitch ass 6 yr olds over a month ago for those :''') http://t.co/rasgyuT6pJ,rt fought little bitch as yr old month ago
19237,3,1,2,0,1,RT @d1_imaginary23: Boys get thirsty and grimey for a girl no pussy getting ass niggas,rt boy get thirsty grimey girl pussy getting as nigga
19238,3,0,3,0,1,RT @daaamian_69: Derrick said if I cover my face and leave just my eyes visible I'll have tons of bitches,rt derrick said cover face leave eye visible ill ton bitch
19239,3,1,2,0,1,RT @daberellla: pop a Molly? why don't you hoes start poppin some birth control &#128138;&#128076;,rt pop molly dont hoe start poppin birth control
19240,3,0,3,0,1,RT @dabosss_: &#128056;&#9749;&#65039;&#8220;@100046729: #oomf lying knowing he don't be bored in Brusly fckn that bald head hoe.&#8221;,rt lying knowing dont bored brusly fckn bald head hoe
19241,3,0,0,3,2,"RT @daggerbyte: Call me old fashioned, but I'm sewn together with magic and birds.",rt call old fashioned im sewn together magic bird
19242,3,0,3,0,1,RT @dahliafoxx: sick of bitches bitching about other bitches.,rt sick bitch bitching bitch
19243,6,0,6,0,1,RT @daijahshardaee: &#8220;@100046729: I need a bitch&#8221;&#128109;&#128064;&#128523;,rt need bitch
19244,3,0,3,0,1,RT @daijahshardaee: &#8220;@_TheCrownedHead: big bitches come to the club dressed well WITH flats on. #noheels&#8221;&#128514;&#128514;,rt big bitch come club dressed well flat
19245,4,0,4,0,1,"RT @dailytiz: ""Hey bitch, socialize this."" I love it RT @RedMillennial: IOC Cuts Constitution From Hockey Mask http://t.co/esxKWb4qnH via @&#8230;",rt hey bitch socialize love rt ioc cut constitution hockey mask via
19246,3,0,3,0,1,RT @daishialopez: I don't watch the VS fashion show because I have bigger boobs than all of those pancake bitches lol. &#128522;&#128518;,rt dont watch v fashion show bigger boob pancake bitch lol
19247,3,0,3,0,1,RT @dajhane9: bitch I'm not concerned about you.,rt bitch im concerned
19248,3,1,2,0,1,RT @dak_whi: @KaeWhy270 people are forgetting that the logic behind the Purge is retarded haha,rt people forgetting logic behind purge retarded haha
19249,3,0,1,2,2,RT @daliasza: &#8220;@NoChillPaz: Me when somebody says Childish Gambino is trash http://t.co/8ejOHDLdD9&#8221;,rt somebody say childish gambino trash
19250,3,0,0,3,2,RT @dallywaggz12: &#8220;@JustReIatabIe: Charlie Sheen gets point for this http://t.co/V6v0d77oBM&#8221;,rt charlie sheen get point
19251,3,0,3,0,1,"RT @dallywaggz12: I may be a bitch, but least I keep it real.",rt may bitch least keep real
19252,3,0,0,3,2,"RT @dami3n00: Flappy birds Extreme now you can play two birds at once! Hardcore! Easier with two people lol! 

 http://t.co/yCTT56cXK5

 #f&#8230;",rt flappy bird extreme play two bird hardcore easier two people lol
19253,6,0,6,0,1,RT @damnlifepics: just a little closer bitch http://t.co/QWUFY11CrQ,rt little closer bitch
19254,3,1,2,0,1,RT @damola49: @Ademulla happy birthday to the gayest nigga missing you and follow my new account british cunt,rt happy birthday gayest nigga missing follow new account british cunt
19255,3,0,0,3,2,RT @dan_danovskis: &#8220;@FlappyBprob: If you're playing flappy bird: 1-800-273-8255 National Suicide Prevention Lifeline. RT to save lives&#8221; @r&#8230;,rt youre playing flappy bird national suicide prevention lifeline rt save life
19256,3,0,3,0,1,"RT @dan_danovskis: The theory of ""you say no to ratchet pussy, juicy j can't"" has been proven",rt theory say ratchet pussy juicy j cant proven
19257,3,0,0,3,2,RT @danicafjelstul: If you ain't a gator you're gator bait &#128076;,rt aint gator youre gator bait
19258,3,0,0,3,2,RT @daniellecarr01: Where all my @Yankees fans?? #ny #yankees #VictoriaSecret #fitness http://t.co/IBNLKWuUNS,rt fan
19259,3,0,3,0,1,"RT @danielleeKendra: Omg i was coughing and saw wiggas tweet &#58386;&#58386;&#58386;&#58386; the fuckkk lol. talk about choking , &#58385;&#58386;&#58385;&#58386;&#58386;",rt omg coughing saw wiggas tweet fuckkk lol talk choking
19260,3,1,2,0,1,RT @daniellle_x3: I swear to god some guys are bigger bitches than girls,rt swear god guy bigger bitch girl
19261,3,0,3,0,1,RT @danstfler: Hoes find a way to hoe...... no matter what http://t.co/kHsAmPbA68,rt hoe find way hoe matter
19262,3,0,0,3,2,RT @danwashburn: The Man Who Captured Muammar Gaddafi Was Wearing A Yankees Cap: http://t.co/7G70pOpW,rt man captured muammar gaddafi wearing yankee cap
19263,3,0,0,3,2,RT @daqraca: How can anyone hate Charlie Sheen http://t.co/AF4T3MtmxU,rt anyone hate charlie sheen
19264,3,0,3,0,1,RT @darahkcarter: I don't have a key to my car that bitch foreign &#128080;,rt dont key car bitch foreign
19265,3,0,0,3,2,"RT @daraobriain: Tommy Voeckler keeps the yellow, Andy Schleck does the break of the tour, and Contador is broken. Incredible day for #tdf",rt tommy voeckler keep yellow andy schleck break tour contador broken incredible day
19267,3,0,3,0,1,"RT @dariusferg14: ""@VSamone: Dudes probably just think eating pussy is sucking on pussy lips &#128530;"" fse cut it out ;)",rt dude probably think eating pussy sucking pussy lip fse cut
19268,3,0,3,0,1,RT @darwinjames125: &#8220;@cali_dx: How black bitches drive when they fav song come on pt 1. &#128514;&#128514;&#128514;&#128514;&#128514; #GoLilStacy &#128514;&#128514; &#128514;&#128514;&#128514;&#128514; https://t.co/DKqhxPgoKP&#8221;,rt black bitch drive fav song come pt
19269,3,0,1,2,2,RT @dat_trulyGUY: before I betray them I slit my wrist http://t.co/8HNW9QeWSM,rt betray slit wrist
19270,3,0,3,0,1,RT @datniggaT_RAW: top notch bitch hair down to her ass,rt top notch bitch hair as
19271,3,0,3,0,1,RT @datnigga_laced: I'm fuking every night up in my new house .. Cause bitch I worked to hard fa this new house .. &#128513;,rt im fuking every night new house cause bitch worked hard fa new house
19272,3,0,3,0,1,RT @datnigga_laced: Never invest money into a broke bitch ..,rt never invest money broke bitch
19273,3,1,2,0,1,RT @dattniggamatt_: I'm a cool ass nigga lbs..it's rare if a mf don't like me..nigga you either hating or mad cus yo bitch choosing &#128557;&#128564;&#128175;,rt im cool as nigga lbsits rare mf dont like menigga either hating mad cu yo bitch choosing
19274,6,0,6,0,1,RT @davegetnmoney: I beat the pussy up up up up up...,rt beat pussy
19275,3,0,3,0,1,RT @davegetnmoney: It's @2chainz birthday I wish you many big booty hoes mane. Shit ima turn up for your birthday too,rt birthday wish many big booty hoe mane shit ima turn birthday
19276,6,0,6,0,1,RT @davegetnmoney: Not a flagrant lebrons a bitch,rt flagrant lebrons bitch
19277,3,0,3,0,1,RT @davegetnmoney: We don't want no skinny bitches get out! WE WANT BIG BOOTY BITCHES!,rt dont want skinny bitch get want big booty bitch
19278,3,0,2,1,1,"RT @david_marchese: Johnny Cash turned down ""The Gambler."" Guess you could say he didn't know when to ho . . . never mind.
 http://t.co/gMK&#8230;",rt johnny cash turned gambler guess could say didnt know ho never mind
19279,3,0,0,3,2,RT @davidalderman77: Obama killed the Twinkie #gonetofar,rt obama killed twinkie
19280,3,0,0,3,2,RT @davidcomanhidy: It is well known that @centerplate supports cruelty to birds. #saveanimals-sign this petition: http://t.co/t07KZ5myEv h&#8230;,rt well known support cruelty bird sign petition h
19281,9,0,4,5,2,"RT @davidjones720: ""Obama is out on the golf course still looking for his balls."" -Charlie Daniels",rt obama golf course still looking ball charlie daniel
19282,3,0,3,0,1,RT @davis_lyndsi: Lol she blocked you little bitches these days. &#128526; @_viktoriagracee,rt lol blocked little bitch day
19283,3,0,3,0,1,RT @daylynnb_: and if you aint a hoe get up out my trap house!!!,rt aint hoe get trap house
19284,3,0,0,3,2,"RT @dbrend99: Even if you hate the Yankees there is no way you can't like Derek Jeter, he is one of the classiest and most respectful playe&#8230;",rt even hate yankee way cant like derek jeter one classiest respectful playe
19285,3,0,2,1,1,"RT @dcolbray88: ""@VonDreaam: If I post a picture of my woman, All you hoes jumping off a bridge tonight! Lol"" #OhKillem&#128544;&#128299;",rt post picture woman hoe jumping bridge tonight lol
19286,3,1,2,0,1,"RT @ddebrinar: Smh, what a hoe. You just couldn't wait. @NayaRivera",rt smh hoe couldnt wait
19287,3,0,3,0,1,RT @ddictedToHoes: when a bitch twerking on you in the club and you peep the change in her pocket http://t.co/xQYJbKZAnv,rt bitch twerking club peep change pocket
19288,3,0,0,3,2,"RT @decider: #2 on the field, #1 in our hearts! What if @Yankees star Derek Jeter starred in ""Back to School?"" http://t.co/nSZ6xGjkLV #yank&#8230;",rt field heart star derek jeter starred back school
19289,9,0,9,0,1,"RT @declothed: this dogs like 
""Go on, tell em I ate your bitch ass homework. they ain't never gunna believe your dumb ass"" http://t.co/wLN&#8230;",rt dog like go tell em ate bitch as homework aint never gunna believe dumb as
19290,3,0,2,1,1,RT @deecatanz: Lmao hoes now a days &#128514;&#128581;,rt lmao hoe day
19291,3,0,3,0,1,"RT @degg: *slow rap voice* that bitch can suck my dick
*faster rapping voice* that bitch can suck my dick",rt slow rap voice bitch suck dick faster rapping voice bitch suck dick
19292,3,0,0,3,2,"RT @delphrano: Berto couldn't KO this dude who wanted to get KO'd&#8230;Berto's trash, Upsher's trash, that fight was trash. #BronerTaylor #Boxing",rt berto couldnt ko dude wanted get kodbertos trash upshers trash fight trash
19293,3,0,3,0,1,"RT @deno_5: ""hoooow bitch how"" &#128514;@UglyAssDerrick",rt hoooow bitch
19294,3,0,3,0,1,RT @denytheprophecy: @NoneShallPass97 bitch my dick is yo dinner,rt bitch dick yo dinner
19295,3,1,2,0,1,RT @derekt529: See RT @Adolfhibsta: Your pussy &amp; personality gotta be trash if a nigga stopped talking to you after sex,rt see rt pussy amp personality got ta trash nigga stopped talking sex
19296,3,0,3,0,1,RT @dessib_93: Lmao a hoe's favorite season is Cuffing Season! U aint know? &#128557;&#128586;&#128557; RT @Im_Yung_Jay: Summer hoes turning into winter wifeys! &#128528;,rt lmao hoe favorite season cuffing season u aint know rt summer hoe turning winter wifeys
19297,3,0,0,3,2,"RT @desusnice: ""In 2014 you tweeted that Migos were trash. Care to explain?"" - 2064 Supreme Court Confirmation Hearing",rt tweeted migos trash care explain supreme court confirmation hearing
19298,3,0,0,3,2,RT @deviledlegs: drawing myself an organic powdered goats milk bath with rose petals and chopped clams eww what just kidding it's Mr. Bubbl&#8230;,rt drawing organic powdered goat milk bath rose petal chopped clam eww kidding mr bubbl
19299,3,0,3,0,1,"RT @devonceeknowles: ""Uhm bitch the fuck its Wednesday and we are suppose to wear black u can't sit with us"" http://t.co/elxI5KyS5b",rt uhm bitch fuck wednesday suppose wear black u cant sit u
19300,3,0,3,0,1,RT @dexfrost23: Lexi swear she a bad bitch,rt lexi swear bad bitch
19302,3,0,3,0,1,"RT @digaveliavelife: @KC_Uptown LOL shiiiiiit, one day they gonna have a have a golden statue of me lickin da shit out of some pussy in my &#8230;",rt lol shiiiiiit one day gon na golden statue lickin da shit pussy
19303,3,0,3,0,1,RT @digaveliavelife: Lol I be eatin da shit outta sum pussy. Ill never be a serial pussy eater tho.,rt lol eatin da shit outta sum pussy ill never serial pussy eater tho
19304,3,0,3,0,1,RT @digiflorals: I don't get why people bitch about an unfollow when you never talked to them,rt dont get people bitch unfollow never talked
19305,3,0,3,0,1,"RT @digiflorals: bitch do it look like I care 

&#12288; N
&#12288;&#12288; O
&#12288;&#12288;&#12288; O
&#12288;&#12288;&#12288;&#12288; o
&#12288;&#12288;&#12288;&#12288;&#12288;o
&#12288;&#12288;&#12288;&#12288;&#12288; o
&#12288;&#12288;&#12288;&#12288;&#12288;o
&#12288;&#12288;&#12288;&#12288; &#12290;
&#12288;&#12288;&#12288; &#12290;
&#12288;&#12288;&#12288;.
&#12288;&#12288;&#12288;.
&#12288;&#12288;&#12288; .
&#12288;&#12288;&#12288;&#12288;.",rt bitch look like care n
19306,3,0,3,0,1,RT @dilemma617: Your iPad raised your kid to be a giant pussy. Good job.,rt ipad raised kid giant pussy good job
19307,3,0,3,0,1,RT @dinero700k_: These hoes really would sit in your face and act like they puttin the world in the relationship been fuckin off the whole &#8230;,rt hoe really would sit face act like puttin world relationship fuckin whole
19308,3,1,2,0,1,RT @diplo: guns are fucking corny put down your assault rifles and knuckle up.. i wanna go hand to hand with all the NRA pussy ass spoke ...,rt gun fucking corny put assault rifle knuckle wan na go hand hand nra pussy as spoke
